"borough","neighborhood","building_class_category","tax_class_at_present","block","lot","building_class_at_present","address","apartment_number","zip_code","residential_units","commercial_units","total_units","land_square_feet","gross_square_feet","year_built","tax_class_at_time_of_sale","building_class_at_time_of_sale","sale_price","sale_date"
"queens","Hillcrest","01 One Family Dwellings","1",7039,14,"A5","82-31 164th Place",NA,11432,1,0,1,2184,960,1930,"1","A5",673000,2021-06-01
"queens","Hillcrest","01 One Family Dwellings","1",7040,8,"A5","82-43 165th Street",NA,11432,1,0,1,2300,1252,1940,"1","A5",760000,2020-12-30
"queens","Hillcrest","01 One Family Dwellings","1",7040,19,"A5","82-17 165th Street",NA,11432,1,0,1,2300,1252,1940,"1","A5",660000,2021-07-02
"queens","Hillcrest","01 One Family Dwellings","1",7042,42,"A1","82-26 168th Street",NA,11432,1,0,1,4640,1350,1950,"1","A1",750000,2021-05-20
"queens","Hillcrest","01 One Family Dwellings","1",7042,50,"A2","8242 168th Street",NA,11432,1,0,1,5040,2128,1950,"1","A2",998000,2020-09-18
"queens","Hillcrest","01 One Family Dwellings","1",7044,46,"A5","82-86 165th Street",NA,11432,1,0,1,2088,1480,1955,"1","A5",675000,2021-01-21
"queens","Hillcrest","01 One Family Dwellings","1",7045,13,"A5","82-87 165th Street",NA,11432,1,0,1,2200,1440,1930,"1","A5",550000,2021-07-22
"queens","Hillcrest","01 One Family Dwellings","1",7046,1,"A5","82-94 167th Street",NA,11432,1,0,1,1249,680,2006,"1","A5",496860,2021-02-18
"queens","Hillcrest","01 One Family Dwellings","1",7047,28,"A5","82-57 167th Street",NA,11432,1,0,1,2400,1360,1935,"1","A5",585000,2020-12-22
"queens","Hillcrest","01 One Family Dwellings","1",7047,40,"A1","82-72 168th Street",NA,11432,1,0,1,5080,1422,1935,"1","A1",950000,2021-03-25
"queens","Hillcrest","01 One Family Dwellings","1",7057,24,"A1","173-38 82nd Avenue",NA,11432,1,0,1,3200,1660,1940,"1","A1",738000,2021-05-17
"queens","Hillcrest","01 One Family Dwellings","1",7057,26,"A1","173-42 82nd Avenue",NA,11432,1,0,1,3600,1660,1940,"1","A1",950000,2020-12-31
"queens","Hillcrest","22 Store Buildings","4",6857,61,"K1","79-14 164th Street",NA,11432,0,1,1,2000,1600,1934,"4","K1",960000,2021-03-11
"queens","Hollis","01 One Family Dwellings","1",9897,19,"A1","90-63 180th Street",NA,11432,1,0,1,2375,1292,1925,"1","A1",110000,2021-03-23
"queens","Hollis","01 One Family Dwellings","1",9897,47,"A1","90-05 180th Street",NA,11432,1,0,1,2470,1622,1925,"1","A1",650000,2021-03-08
"queens","Hollis","01 One Family Dwellings","1",9897,85,"A1","91-12 181st Street",NA,11423,1,0,1,2470,1312,1925,"1","A1",7e+05,2020-10-07
"queens","Hollis","01 One Family Dwellings","1",9897,87,"A1","91-14 181st Street",NA,11423,1,0,1,2470,1312,1925,"1","A1",680000,2020-09-17
"queens","Hollis","01 One Family Dwellings","1",9900,38,"A1","91-16 182nd Place",NA,11423,1,0,1,2000,1208,1920,"1","A1",476000,2020-10-09
"queens","Hollis","01 One Family Dwellings","1",9900,38,"A1","91-16 182nd Place",NA,11423,1,0,1,2000,1208,1920,"1","A1",650000,2021-04-09
"queens","Hollis","01 One Family Dwellings","1",9900,39,"A1","91-20 182nd Place",NA,11423,1,0,1,2000,1208,1920,"1","A1",614000,2020-11-25
"queens","Hollis","01 One Family Dwellings","1",9901,33,"A1","90-08 182nd Place",NA,11423,1,0,1,2400,1568,1920,"1","A1",660000,2021-06-28
"queens","Hollis","01 One Family Dwellings","1",9903,44,"A5","91-06 184th Street",NA,11423,1,0,1,2000,1300,1915,"1","A5",429000,2021-04-01
"queens","Hollis","01 One Family Dwellings","1",9905,47,"A5","91-13 184th Street",NA,11423,1,0,1,2000,1280,1920,"1","A5",597500,2021-05-14
"queens","Hollis","01 One Family Dwellings","1",9905,70,"A5","184-18 90th Avenue",NA,11423,1,0,1,1120,1386,1920,"1","A5",562500,2021-04-21
"queens","Hollis","01 One Family Dwellings","1",9905,79,"A1","90-16 184th Place",NA,11423,1,0,1,2054,1440,1920,"1","A1",680000,2021-04-15
"queens","Hollis","01 One Family Dwellings","1",9907,16,"A1","90-24 186th Street",NA,11423,1,0,1,2500,1248,1925,"1","A1",661000,2021-06-29
"queens","Hollis","01 One Family Dwellings","1",9907,70,"A9","90-29 185th Street",NA,11423,1,0,1,1942,1184,1925,"1","A9",582000,2020-10-23
"queens","Hollis","01 One Family Dwellings","1",9907,83,"A9","90-03 185th Street",NA,11423,1,0,1,1942,1184,1925,"1","A9",530000,2020-10-21
"queens","Hollis","01 One Family Dwellings","1",9915,53,"A1","88-36 180 Street",NA,11432,1,0,1,3090,1200,1925,"1","A1",725000,2020-11-24
"queens","Hollis","01 One Family Dwellings","1",9922,9,"A1","89-35 182nd Place",NA,11423,1,0,1,2650,1364,1925,"1","A1",710000,2021-08-10
"queens","Hollis","01 One Family Dwellings","1",9922,39,"A1","89-20 183rd Street",NA,11423,1,0,1,2500,1672,1925,"1","A1",730000,2021-08-12
"queens","Hollis","01 One Family Dwellings","1",9925,112,"A1","8919 184th Place",NA,11423,1,0,1,2278,1500,1925,"1","A1",699000,2021-06-03
"queens","Hollis","01 One Family Dwellings","1",9925,128,"A1","89-26 185th Street",NA,11423,1,0,1,2516,1350,1925,"1","A1",710000,2021-06-28
"queens","Hollis","01 One Family Dwellings","1",9926,12,"A1","89-17 185th Street",NA,11423,1,0,1,2542,1648,1925,"1","A1",670000,2021-06-10
"queens","Hollis","01 One Family Dwellings","1",9928,40,"A5","89-26 187th Place",NA,11423,1,0,1,1800,1080,2005,"1","A5",565000,2021-01-13
"queens","Hollis","01 One Family Dwellings","1",9929,40,"A1","89-26 188th Street",NA,11423,1,0,1,2800,1260,1915,"1","A1",650000,2021-04-23
"queens","Hollis","01 One Family Dwellings","1",9933,9,"A1","88-33 185th Street",NA,11423,1,0,1,2500,1648,1925,"1","A1",728000,2021-08-04
"queens","Hollis","01 One Family Dwellings","1",9935,21,"A1","88-21 187th Street",NA,11423,1,0,1,2600,1648,1925,"1","A1",531510,2021-01-06
"queens","Hollis","01 One Family Dwellings","1",9935,24,"A1","88-15 187 Street",NA,11423,1,0,1,2600,1344,1925,"1","A1",670000,2020-12-22
"queens","Hollis","01 One Family Dwellings","1",9936,20,"A1","88-19 187th Place",NA,11423,1,0,1,4000,1248,1930,"1","A1",587000,2020-12-07
"queens","Hollis","01 One Family Dwellings","1",9936,20,"A1","88-19 187th Place",NA,11423,1,0,1,4000,1248,1930,"1","A1",810000,2021-07-30
"queens","Hollis","01 One Family Dwellings","1",10318,114,"A1","178-33 93rd Avenue",NA,11433,1,0,1,1650,1036,1920,"1","A1",494000,2020-11-09
"queens","Hollis","01 One Family Dwellings","1",10322,39,"A1","181-20 93rd Avenue",NA,11423,1,0,1,2500,1468,1920,"1","A1",2e+05,2020-09-18
"queens","Hollis","01 One Family Dwellings","1",10322,39,"A1","181-20 93rd Avenue",NA,11423,1,0,1,2500,1468,1920,"1","A1",350000,2020-11-30
"queens","Hollis","01 One Family Dwellings","1",10345,10,"A2","183-10 Arcade Ave",NA,11412,1,0,1,4000,1000,1945,"1","A2",695000,2021-07-09
"queens","Hollis","01 One Family Dwellings","1",10347,48,"A2","183-88 Camden Avenue",NA,11412,1,0,1,4000,1288,1950,"1","A2",670000,2021-08-17
"queens","Hollis","01 One Family Dwellings","1",10347,69,"A2","185-17 Dunlop Avenue",NA,11412,1,0,1,2700,968,1945,"1","A2",479000,2021-01-13
"queens","Hollis","01 One Family Dwellings","1",10347,88,"A2","183-41 Dunlop Avenue",NA,11412,1,0,1,2700,968,1945,"1","A2",365000,2021-01-26
"queens","Hollis","01 One Family Dwellings","1",10347,90,"A5","183-37 Dunlop Avenue",NA,11412,1,0,1,2200,968,1945,"1","A5",270000,2021-08-06
"queens","Hollis","01 One Family Dwellings","1",10350,14,"A2","185-16 Dunlop Avenue",NA,11412,1,0,1,2200,968,1940,"1","A2",545000,2021-07-30
"queens","Hollis","01 One Family Dwellings","1",10350,19,"A2","185-26 Dunlop Avenue",NA,11412,1,0,1,2200,968,1940,"1","A2",328000,2021-01-11
"queens","Hollis","01 One Family Dwellings","1",10350,19,"A2","185-26 Dunlop Avenue",NA,11412,1,0,1,2200,968,1940,"1","A2",565000,2021-05-26
"queens","Hollis","01 One Family Dwellings","1",10351,16,"A2","186-22 Elmira Avenue",NA,11412,1,0,1,4000,1180,1945,"1","A2",640000,2020-09-25
"queens","Hollis","01 One Family Dwellings","1",10351,28,"A2","18646 Elmira Avenue",NA,11412,1,0,1,4000,1240,1945,"1","A2",699000,2021-03-25
"queens","Hollis","01 One Family Dwellings","1",10351,30,"A1","186-48 Elmira Avenue",NA,11412,1,0,1,4000,1320,1940,"1","A1",579000,2020-10-26
"queens","Hollis","01 One Family Dwellings","1",10351,56,"A2","187-01 Brinkerhoff Avenue",NA,11412,1,0,1,4000,1200,1945,"1","A2",485000,2021-03-12
"queens","Hollis","01 One Family Dwellings","1",10351,68,"A2","186-05 Brinkerhoff Avenue",NA,11412,1,0,1,4000,1200,1945,"1","A2",575000,2020-12-18
"queens","Hollis","01 One Family Dwellings","1",10353,151,"A5","184-05 Henderson",NA,11423,1,0,1,2642,1836,1950,"1","A5",6e+05,2021-03-19
"queens","Hollis","01 One Family Dwellings","1",10361,19,"A5","102-25 183rd Place",NA,11423,1,0,1,1800,1224,1950,"1","A5",569000,2020-11-17
"queens","Hollis","01 One Family Dwellings","1",10361,27,"A5","102-09 183rd Place",NA,11423,1,0,1,1800,1224,1950,"1","A5",470000,2021-05-05
"queens","Hollis","01 One Family Dwellings","1",10365,20,"A5","102-22 187th Street",NA,11423,1,0,1,2740,1120,1940,"1","A5",525000,2021-04-30
"queens","Hollis","01 One Family Dwellings","1",10366,15,"A5","102-12 188 Street",NA,11423,1,0,1,2000,1320,1940,"1","A5",465000,2021-03-02
"queens","Hollis","01 One Family Dwellings","1",10366,19,"A5","102-20 188th Street",NA,11423,1,0,1,2000,1320,1940,"1","A5",490000,2021-01-25
"queens","Hollis","01 One Family Dwellings","1",10366,32,"A5","102-44 188th Street",NA,11423,1,0,1,2000,1120,1940,"1","A5",480000,2021-02-05
"queens","Hollis","01 One Family Dwellings","1",10366,148,"A5","102-37 187th Street",NA,11423,1,0,1,2000,1120,1940,"1","A5",305000,2021-05-19
"queens","Hollis","01 One Family Dwellings","1",10367,153,"A5","102-25 188th Street",NA,11423,1,0,1,2500,1120,1940,"1","A5",366054,2021-03-01
"queens","Hollis","01 One Family Dwellings","1",10373,32,"A1","187-15 Ludlum Avenue",NA,11412,1,0,1,4000,1207,1925,"1","A1",530000,2021-04-23
"queens","Hollis","01 One Family Dwellings","1",10374,21,"A2","105-18 188th Street",NA,11412,1,0,1,5000,1366,1930,"1","A2",530000,2021-05-26
"queens","Hollis","01 One Family Dwellings","1",10375,3,"A1","104-15 188 Street",NA,11412,1,0,1,2450,1034,1930,"1","A1",610000,2020-11-04
"queens","Hollis","01 One Family Dwellings","1",10375,11,"A1","188-14 104th Avenue",NA,11412,1,0,1,4000,1940,1925,"1","A1",580000,2020-12-07
"queens","Hollis","01 One Family Dwellings","1",10377,21,"A1","104-12 Farmers Boulevard",NA,11412,1,0,1,4144,1932,1910,"1","A1",205000,2020-10-29
"queens","Hollis","01 One Family Dwellings","1",10445,5,"A1","90-29 189th Street",NA,11423,1,0,1,10000,1654,1910,"1","A1",870000,2021-01-08
"queens","Hollis","01 One Family Dwellings","1",10456,67,"A1","89-23 191st Street",NA,11423,1,0,1,5000,1776,1925,"1","A1",740000,2021-06-23
"queens","Hollis","01 One Family Dwellings","1",10457,80,"A1","88-43 192nd Street",NA,11423,1,0,1,7500,2068,1925,"1","A1",750000,2020-11-11
"queens","Hollis","01 One Family Dwellings","1",10457,98,"A2","88-09 192 Street",NA,11423,1,0,1,5700,3092,1955,"1","A2",890000,2020-12-09
"queens","Hollis","01 One Family Dwellings","1",10459,94,"A1","90-10 195th Place",NA,11423,1,0,1,3430,1200,1925,"1","A1",685000,2021-07-16
"queens","Hollis","01 One Family Dwellings","1",10460,49,"A1","91-14 196th Street",NA,11423,1,0,1,2625,1656,1925,"1","A1",610000,2021-08-20
"queens","Hollis","01 One Family Dwellings","1",10461,18,"A1","88-30 195th Street",NA,11423,1,0,1,7500,3364,1930,"1","A1",999000,2020-11-12
"queens","Hollis","01 One Family Dwellings","1",10463,56,"A9","88-93 195th Place",NA,11423,1,0,1,4407,2515,1993,"1","A9",949000,2021-05-26
"queens","Hollis","01 One Family Dwellings","1",10468,6,"A1","196-28 89th Avenue",NA,11423,1,0,1,4950,2028,1925,"1","A1",795000,2021-01-22
"queens","Hollis","01 One Family Dwellings","1",10469,5,"A1","197-12 89th Road",NA,11423,1,0,1,4125,1938,1925,"1","A1",739000,2020-11-16
"queens","Hollis","01 One Family Dwellings","1",10475,348,"A1","93-37 201 Street",NA,11423,1,0,1,2600,1280,1920,"1","A1",635000,2021-02-11
"queens","Hollis","01 One Family Dwellings","1",10478,53,"A1","93-23 204th Street",NA,11423,1,0,1,2300,1280,1925,"1","A1",650000,2021-08-09
"queens","Hollis","01 One Family Dwellings","1",10479,81,"A1","94-02 Francis Lewis Blvd",NA,11428,1,0,1,2000,1217,1925,"1","A1",635000,2021-08-24
"queens","Hollis","01 One Family Dwellings","1",10480,41,"A1","93-19 205th Street",NA,11423,1,0,1,3300,1152,1930,"1","A1",655000,2021-01-15
"queens","Hollis","01 One Family Dwellings","1",10480,57,"A1","93-18 Francis Lewis Blvd",NA,11428,1,0,1,2500,1216,1925,"1","A1",640000,2021-06-24
"queens","Hollis","01 One Family Dwellings","1",10481,31,"A1","90-05 198th Street",NA,11423,1,0,1,5302,1464,1925,"1","A1",5e+05,2021-05-24
"queens","Hollis","01 One Family Dwellings","1",10481,75,"A1","90-40 199 Street",NA,11423,1,0,1,2400,1280,1925,"1","A1",430000,2021-01-27
"queens","Hollis","01 One Family Dwellings","1",10482,21,"A1","90-23 199th Street",NA,11423,1,0,1,2400,1264,1920,"1","A1",4e+05,2021-08-13
"queens","Hollis","01 One Family Dwellings","1",10483,36,"A1","90-02 202 Street",NA,11423,1,0,1,2600,1568,1920,"1","A1",580000,2021-02-17
"queens","Hollis","01 One Family Dwellings","1",10483,38,"A1","90-06 202nd Street",NA,11423,1,0,1,2400,1568,1920,"1","A1",590000,2021-04-19
"queens","Hollis","01 One Family Dwellings","1",10486,10,"S1","90-50 Francis Lewis Blvd",NA,11428,1,1,2,2500,2396,1920,"1","S1",576000,2021-07-22
"queens","Hollis","01 One Family Dwellings","1",10486,10,"S1","90-50 Lewis Blvd",NA,11428,1,1,2,2500,2396,1920,"1","S1",510000,2021-02-23
"queens","Hollis","01 One Family Dwellings","1",10486,12,"A1","90-48 Francis Lewis Blvd",NA,11428,1,0,1,2500,1200,1920,"1","A1",7e+05,2021-04-27
"queens","Hollis","01 One Family Dwellings","1",10487,52,"A1","89-36 199th Street",NA,11423,1,0,1,3000,1232,1925,"1","A1",645000,2021-02-16
"queens","Hollis","01 One Family Dwellings","1",10488,6,"A1","89-41 199th Street",NA,11423,1,0,1,2400,1280,1920,"1","A1",551000,2020-12-10
"queens","Hollis","01 One Family Dwellings","1",10488,7,"A1","89-39 199th Street",NA,11423,1,0,1,2400,1350,1920,"1","A1",675000,2021-05-27
"queens","Hollis","01 One Family Dwellings","1",10489,7,"A1","89-43 201 Street",NA,11423,1,0,1,2442,1267,1920,"1","A1",669000,2020-11-04
"queens","Hollis","01 One Family Dwellings","1",10489,8,"A1","89-41 201 Street",NA,11423,1,0,1,2442,1267,1920,"1","A1",560000,2020-10-15
"queens","Hollis","01 One Family Dwellings","1",10489,106,"A1","89-50 202nd Street",NA,11423,1,0,1,2300,1152,1920,"1","A1",650000,2021-07-19
"queens","Hollis","01 One Family Dwellings","1",10491,90,"A1","89-17 204 Street",NA,11423,1,0,1,2300,1184,1925,"1","A1",585000,2021-02-09
"queens","Hollis","01 One Family Dwellings","1",10491,93,"A1","89-23 204th Street",NA,11423,1,0,1,2300,1184,1925,"1","A1",605000,2021-01-25
"queens","Hollis","01 One Family Dwellings","1",10491,100,"A1","89-39 204th Street",NA,11423,1,0,1,2300,1456,1925,"1","A1",647000,2020-12-21
"queens","Hollis","01 One Family Dwellings","1",10493,18,"A1","8851 198 Street",NA,11423,1,0,1,5625,1359,1920,"1","A1",750000,2021-03-15
